1,258.46268,-17.34104,2,255.42629,-16.15224,25.9315730281
1,258.46268,-17.34104,3,253.50751,-16.68515,39.4884434923
1,258.46268,-17.34104,4,252.67923,-13.58316,55.4877657716
1,258.46268,-17.34104,5,256.62163,-11.0286,54.152558435
1,258.46268,-17.34104,6,257.82714,-16.43396,9.01545827742
1,258.46268,-17.34104,7,254.44785,-19.57293,36.4376353492
1,258.46268,-17.34104,8,255.45867,-20.77737,36.7960726617
1,258.46268,-17.34104,9,251.77166,-21.9408,64.3894660387
1,258.46268,-17.34104,10,251.21535,-24.92759,83.8428806761
1,258.46268,-17.34104,11,256.42855,-21.99538,41.5477587215
1,258.46268,-17.34104,12,256.83092,-24.79305,62.7879512093
1,258.46268,-17.34104,13,257.20709,-29.12262,97.7244760654
1,258.46268,-17.34104,14,252.0016,-28.99438,107.918668025
1,258.46268,-17.34104,15,255.08933,-23.20515,55.0013350343
1,258.46268,-17.34104,16,251.66242,-21.55852,63.3424307087
1,258.46268,-17.34104,17,254.64528,-21.79712,47.2688289546
1,258.46268,-17.34104,18,255.08585,-20.57207,37.5010247621
1,258.46268,-17.34104,19,261.18945,-23.37112,54.0642707783
1,258.46268,-17.34104,20,263.06015,-23.44307,61.6558992174
1,258.46268,-17.34104,21,260.70004,-24.10804,58.4701171575
1,258.46268,-17.34104,22,260.53645,-21.28045,36.3116615206
1,258.46268,-17.34104,23,262.88469,-27.64968,91.5160243184
1,258.46268,-17.34104,24,265.08862,-24.61705,78.8104397742
1,258.46268,-17.34104,25,268.89011,-25.12972,102.740697108
1,258.46268,-17.34104,26,268.60578,-24.97108,100.253598995
1,258.46268,-17.34104,27,265.68537,-20.39402,61.7839437679
1,258.46268,-17.34104,28,265.92902,-15.80512,60.4169151291
1,258.46268,-17.34104,29,266.63999,-11.07257,83.3972907135
1,258.46268,-17.34104,30,266.92941,-17.20686,66.7475029135
1,258.46268,-17.34104,31,253.0873,-10.13813,73.4235530352
1,258.46268,-17.34104,32,256.00319,-15.44326,24.9965583096
1,258.46268,-17.34104,33,259.16218,-15.15431,18.8843513876
1,258.46268,-17.34104,34,254.11826,-13.20151,48.6231539774
1,258.46268,-17.34104,35,267.19123,-24.85962,91.4407479323
1,258.46268,-17.34104,36,252.9,-11.82737,63.600747425
1,258.46268,-17.34104,37,252.9382,-13.83102,52.6176693463
1,258.46268,-17.34104,38,251.07751,-11.97484,73.7438896638
1,258.46268,-17.34104,39,253.31695,-14.74164,46.1174108767
1,258.46268,-17.34104,40,250.23586,-17.94914,64.9093843029
1,258.46268,-17.34104,41,253.51529,-18.09921,39.4037057198
1,258.46268,-17.34104,42,257.89817,-17.97184,6.8438252832
1,258.46268,-17.34104,43,250.7852,-22.84287,74.8436293576
1,258.46268,-17.34104,44,250.41268,-22.42163,75.2362783816
1,258.46268,-17.34104,45,256.43851,-26.95714,80.8742743746
1,258.46268,-17.34104,46,258.75462,-23.18741,48.3170279103
1,258.46268,-17.34104,47,264.95485,-28.88822,107.255876906
1,258.46268,-17.34104,48,267.53704,-22.82813,83.6390034846
1,258.46268,-17.34104,49,269.22751,-25.30096,105.60700824
1,258.46268,-17.34104,50,259.9528,-11.12499,52.681569643
1,258.46268,-17.34104,51,258.48201,-15.34771,16.4564635139
1,258.46268,-17.34104,52,256.69898,-24.48302,60.5055077807
1,258.46268,-17.34104,53,269.50033,-25.8036,109.72211916
1,258.46268,-17.34104,54,250.01624,-17.51562,66.5378800175
1,258.46268,-17.34104,55,259.77055,-26.10726,73.058502297
1,258.46268,-17.34104,56,262.25671,-13.89141,41.4797652929
1,258.46268,-17.34104,57,255.19928,-17.09729,25.8114253512
1,258.46268,-17.34104,58,252.71918,-23.73163,68.9325405616
1,258.46268,-17.34104,59,261.95097,-27.11481,84.9605217467
1,258.46268,-17.34104,60,261.39773,-27.55729,87.2500729007
1,258.46268,-17.34104,61,253.95229,-12.41046,54.3219524733
1,258.46268,-17.34104,62,256.28146,-14.00831,32.5182856165
1,258.46268,-17.34104,63,252.01441,-12.46274,65.3153402892
1,258.46268,-17.34104,64,259.33229,-25.99402,71.7438888304
1,258.46268,-17.34104,65,252.69871,-24.20837,72.040388476
1,258.46268,-17.34104,66,254.92521,-13.0501,45.2613278846
1,258.46268,-17.34104,67,250.90997,-23.10038,75.3599177787
1,258.46268,-17.34104,68,265.57007,-29.29322,112.348050687
1,258.46268,-17.34104,69,258.15882,-15.32823,16.7900061756
1,258.46268,-17.34104,70,259.44528,-25.36575,66.6756208689
1,258.46268,-17.34104,71,260.45112,-26.5307,77.3726199623
1,258.46268,-17.34104,72,257.00051,-27.978,88.5130422871
1,258.46268,-17.34104,73,252.96521,-12.41276,59.813509286
1,258.46268,-17.34104,74,256.00179,-25.3317,68.6204618556
1,258.46268,-17.34104,75,259.74663,-10.24931,59.4418449069
1,258.46268,-17.34104,76,269.02486,-17.81576,83.2047552068
1,258.46268,-17.34104,77,252.05386,-22.23613,64.1016119767
1,258.46268,-17.34104,78,251.14358,-27.78722,102.647238633
1,258.46268,-17.34104,79,263.03803,-19.7397,40.9173165515
1,258.46268,-17.34104,80,259.09523,-28.74351,94.2539833529
2,255.42629,-16.15224,3,253.50751,-16.68515,15.8183348623
2,255.42629,-16.15224,4,252.67923,-13.58316,30.4982945427
2,255.42629,-16.15224,5,256.62163,-11.0286,43.3708104233
2,255.42629,-16.15224,6,257.82714,-16.43396,19.1655067381
2,255.42629,-16.15224,7,254.44785,-19.57293,29.2666146973
2,255.42629,-16.15224,8,255.45867,-20.77737,38.1831734728
2,255.42629,-16.15224,9,251.77166,-21.9408,55.6411690432
2,255.42629,-16.15224,10,251.21535,-24.92759,79.4030405001
2,255.42629,-16.15224,11,256.42855,-21.99538,48.8664880299
2,255.42629,-16.15224,12,256.83092,-24.79305,72.1536556556
2,255.42629,-16.15224,13,257.20709,-29.12262,107.926490303
2,255.42629,-16.15224,14,252.0016,-28.99438,109.164050577
2,255.42629,-16.15224,15,255.08933,-23.20515,58.2834274564
2,255.42629,-16.15224,16,251.66242,-21.55852,53.4385344445
2,255.42629,-16.15224,17,254.64528,-21.79712,46.9975342886
2,255.42629,-16.15224,18,255.08585,-20.57207,36.5848005554
2,255.42629,-16.15224,19,261.18945,-23.37112,74.5150276081
2,255.42629,-16.15224,20,263.06015,-23.44307,84.4481120972
2,255.42629,-16.15224,21,260.70004,-24.10804,77.3350005582
2,255.42629,-16.15224,22,260.53645,-21.28045,58.1996342744
2,255.42629,-16.15224,23,262.88469,-27.64968,110.705843933
2,255.42629,-16.15224,24,265.08862,-24.61705,102.264295169
2,255.42629,-16.15224,25,268.89011,-25.12972,127.569016416
2,255.42629,-16.15224,26,268.60578,-24.97108,125.07233464
2,255.42629,-16.15224,27,265.68537,-20.39402,87.6830189831
2,255.42629,-16.15224,28,265.92902,-15.80512,83.3946427346
2,255.42629,-16.15224,29,266.63999,-11.07257,99.2271889008
2,255.42629,-16.15224,30,266.92941,-17.20686,91.3688597973
2,255.42629,-16.15224,31,253.0873,-10.13813,53.0867373249
2,255.42629,-16.15224,32,256.00319,-15.44326,7.43350903677
2,255.42629,-16.15224,33,259.16218,-15.15431,30.818150914
2,255.42629,-16.15224,34,254.11826,-13.20151,26.5042095949
2,255.42629,-16.15224,35,267.19123,-24.85962,115.829628301
2,255.42629,-16.15224,36,252.9,-11.82737,41.0371061056
2,255.42629,-16.15224,37,252.9382,-13.83102,27.5826914203
2,255.42629,-16.15224,38,251.07751,-11.97484,49.0040149167
2,255.42629,-16.15224,39,253.31695,-14.74164,20.4280599257
2,255.42629,-16.15224,40,250.23586,-17.94914,43.56565351
2,255.42629,-16.15224,41,253.51529,-18.09921,22.0366927066
2,255.42629,-16.15224,42,257.89817,-17.97184,24.6205620852
2,255.42629,-16.15224,43,250.7852,-22.84287,65.9780107214
2,255.42629,-16.15224,44,250.41268,-22.42163,64.8283949078
2,255.42629,-16.15224,45,256.43851,-26.95714,89.5353240115
2,255.42629,-16.15224,46,258.75462,-23.18741,63.5714071465
2,255.42629,-16.15224,47,264.95485,-28.88822,127.670498377
2,255.42629,-16.15224,48,267.53704,-22.82813,109.100495409
2,255.42629,-16.15224,49,269.22751,-25.30096,130.452946702
2,255.42629,-16.15224,50,259.9528,-11.12499,55.1373171834
2,255.42629,-16.15224,51,258.48201,-15.34771,25.1707188341
2,255.42629,-16.15224,52,256.69898,-24.48302,69.4744401692
2,255.42629,-16.15224,53,269.50033,-25.8036,134.423276993
2,255.42629,-16.15224,54,250.01624,-17.51562,44.2026584408
2,255.42629,-16.15224,55,259.77055,-26.10726,88.7069057488
2,255.42629,-16.15224,56,262.25671,-13.89141,57.5642243414
2,255.42629,-16.15224,57,255.19928,-17.09729,8.00575941329
2,255.42629,-16.15224,58,252.71918,-23.73163,65.9966912373
2,255.42629,-16.15224,59,261.95097,-27.11481,103.371535342
2,255.42629,-16.15224,60,261.39773,-27.55729,104.631381503
2,255.42629,-16.15224,61,253.95229,-12.41046,33.0634032894
2,255.42629,-16.15224,62,256.28146,-14.00831,18.966160903
2,255.42629,-16.15224,63,252.01441,-12.46274,40.8936078429
2,255.42629,-16.15224,64,259.33229,-25.99402,86.6216442229
2,255.42629,-16.15224,65,252.69871,-24.20837,69.7766086358
2,255.42629,-16.15224,66,254.92521,-13.0501,25.9203077056
2,255.42629,-16.15224,67,250.90997,-23.10038,67.2402363773
2,255.42629,-16.15224,68,265.57007,-29.29322,133.013906145
2,255.42629,-16.15224,69,258.15882,-15.32823,22.7525765409
2,255.42629,-16.15224,70,259.44528,-25.36575,82.1268124653
2,255.42629,-16.15224,71,260.45112,-26.5307,93.955106616
2,255.42629,-16.15224,72,257.00051,-27.978,98.362660578
2,255.42629,-16.15224,73,252.96521,-12.41276,36.6130078655
2,255.42629,-16.15224,74,256.00179,-25.3317,75.9099213849
2,255.42629,-16.15224,75,259.74663,-10.24931,59.8262735802
2,255.42629,-16.15224,76,269.02486,-17.81576,108.21408781
2,255.42629,-16.15224,77,252.05386,-22.23613,56.6830611366
2,255.42629,-16.15224,78,251.14358,-27.78722,101.466101074
